"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",30.4998779296875,0
"1","Antigua and Barbuda",8.00743293762207,0
"2","Afghanistan",0.0194745156913996,0
"3","Algeria",0.450319468975067,0
"4","Azerbaijan",2.44511580467224,0
"5","Albania",0.680737435817719,0
"6","Armenia",0.90343189239502,0
"7","Andorra",14.346173286438,0
"8","Angola",0.0308624338358641,0
"9","American Samoa",13.0158090591431,0
"10","Argentina",0.478694260120392,8.82170570548624e-06
"11","Australia",0.15439660847187,0
"12","Austria",4.74778938293457,0
"13","Anguilla",9.32269191741943,0
"14","Antarctica",0.0128703014925122,0
"15","Bahrain",38.488899230957,0
"16","Barbados",24.3229808807373,0
"17","Botswana",0.0430108793079853,0
"18","Bermuda",38.0448455810547,0
"19","Belgium",25.7476444244385,0
"20","Bahamas, The",1.5966728925705,0
"21","Bangladesh",1.98262643814087,0
"22","Belize",0.409672647714615,0
"23","Bosnia and Herzegovina",0.493086934089661,0
"24","Bolivia",0.139755219221115,0
"25","Myanmar (Burma)",0.100823245942593,0
"26","Benin",0.12654235959053,0
"27","Byelarus",1.56692159175873,0
"28","Solomon Islands",0.0203302707523108,0
"29","Brazil",0.513190805912018,0
"30","Bhutan",0.0443810522556305,0
"31","Bulgaria",3.42750287055969,0
"32","Bouvet Island",0,0
"33","Brunei",4.39149475097656,0
"34","Burundi",0.158883959054947,0
"35","Canada",0.985636174678802,0.000292498094495386
"36","Cambodia",0.0333160869777203,0
"37","Chad",0.00344201154075563,0
"38","Sri Lanka",2.41686463356018,0
"39","Congo",0.0559557341039181,0
"40","Zaire",0.0235413499176502,0
"41","China",0.75698059797287,2.9962470762257e-06
"42","Chile",0.391188144683838,2.90220395982033e-06
"43","Cayman Islands",12.8143463134766,0
"44","Cocos (Keeling) Islands",1.03676390647888,0
"45","Cameroon",0.06991046667099,0
"46","Comoros",0.482284277677536,0
"47","Colombia",0.754900217056274,1.40586025736411e-05
"48","Northern Mariana Islands",20.7455635070801,0
"49","Costa Rica",2.33419060707092,0
"50","Central African Republic",0.00593599118292332,0
"51","Cuba",1.1483918428421,0
"52","Cape Verde",0.709782838821411,0
"53","Cook Islands",2.97862148284912,0
