"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",38.0360145568848,0
"1","Antigua and Barbuda",12.7936019897461,0
"2","Afghanistan",0.0544752739369869,0
"3","Algeria",0.55592679977417,0
"4","Azerbaijan",2.9932918548584,0
"5","Albania",2.47605776786804,0
"6","Armenia",1.3111926317215,0
"7","Andorra",21.2506885528564,0
"8","Angola",0.0531562156975269,0
"9","American Samoa",14.5850772857666,0
"10","Argentina",0.74297833442688,0
"11","Australia",0.202612176537514,0
"12","Austria",7.42168807983398,0
"13","Anguilla",17.7133026123047,0
"14","Antarctica",0.00641184812411666,0.0034253301564604
"15","Bahrain",42.6135559082031,0
"16","Barbados",32.0110893249512,0
"17","Botswana",0.0991044119000435,0
"18","Bermuda",39.7936935424805,0
"19","Belgium",29.8535194396973,0
"20","Bahamas, The",2.13552236557007,0
"21","Bangladesh",2.76915907859802,0
"22","Belize",1.0648193359375,0
"23","Bosnia and Herzegovina",3.7984824180603,0
"24","Bolivia",0.160975575447083,0
"25","Myanmar (Burma)",0.151780024170876,0
"26","Benin",0.198756486177444,0
"27","Byelarus",1.84416055679321,0
"28","Solomon Islands",0.0233291424810886,0
"29","Brazil",0.735711514949799,0
"30","Bhutan",0.149382725358009,0
"31","Bulgaria",3.91148948669434,0
"32","Bouvet Island",0,0
"33","Brunei",7.24308729171753,0
"34","Burundi",0.156946420669556,0
"35","Canada",1.01615309715271,0
"36","Cambodia",0.0799477845430374,0
"37","Chad",0.00646725157275796,0
"38","Sri Lanka",3.54311084747314,0
"39","Congo",0.0818161070346832,0
"40","Zaire",0.0294177178293467,0
"41","China",1.46053171157837,0
"42","Chile",0.768845021724701,0
"43","Cayman Islands",21.2867031097412,0
"44","Cocos (Keeling) Islands",0.475281029939651,0
"45","Cameroon",0.101804696023464,0
"46","Comoros",0.578415870666504,0
"47","Colombia",1.03806293010712,0
"48","Northern Mariana Islands",24.4149875640869,0
"49","Costa Rica",4.34691905975342,0
"50","Central African Republic",0.00666940165683627,0
"51","Cuba",2.45904541015625,0
"52","Cape Verde",1.94537556171417,0
"53","Cook Islands",3.3265643119812,0
"54","Cyprus",11.9335498809814,0
"55","Denmark",8.18086433410645,0
"56","Djibouti",0.127875477075577,0
"57","Dominica",3.71909284591675,0
"58","Jarvis Island",0,0
"59","Dominican Republic",4.56159353256226,0
"60","Ecuador",2.02128529548645,0
"61","Egypt",2.08714270591736,0
"62","Ireland",6.91524314880371,0
"63","Equatorial Guinea",0.213476210832596,0
"64","Estonia",3.35027194023132,0
"65","Eritrea",0.0770622119307518,0
"66","El Salvador",5.40265035629272,0
"67","Ethiopia",0.0488815121352673,0
"68","Czech Republic",12.832070350647,0
"69","French Guiana",0.157008215785027,0
"70","Finland",7.31403875350952,0
"71","Fiji",0.679692924022675,0
"72","Falkland Islands (Islas Malvinas)",0.180675059556961,0
"73","Federated States of Micronesia",2.84708762168884,0
"74","Faroe Islands",3.94602537155151,0
"75","French Polynesia",4.39102840423584,0
"76","Baker Island",0,0
"77","France",10.2220439910889,0
"78","French Southern & Antarctic Lands",0.473743796348572,0
"79","Gambia, The",0.37467634677887,0
"80","Gabon",0.35445362329483,0
"81","Georgia",0.833150625228882,0
"82","Ghana",0.70250678062439,0
"83","Gibraltar",49.7316551208496,0
"84","Grenada",10.1462059020996,0
"85","Guernsey",29.5408306121826,0
"86","Greenland",0.00368075910955667,0.00868246518075466
"87","Germany",12.9652290344238,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",17.9417037963867,0
"90","Guam",30.8065280914307,0
"91","Greece",6.89856052398682,0
"92","Guatemala",1.94948673248291,0
"93","Guinea",0.0665948837995529,0
"94","Guyana",0.0781180560588837,0
"95","Gaza Strip",39.1670112609863,0
"96","Haiti",0.339022487401962,0
"97","Heard Island & McDonald Islands",0.351552993059158,0
"98","Honduras",1.42246425151825,0
"99","Howland Island",0,0
"100","Croatia",6.55373573303223,0
"101","Hungary",6.48689794540405,0
"102","Iceland",0.34546110033989,0
"103","Indonesia",1.12259995937347,0
"104","Man, Isle of",10.4911241531372,0
"105","India",3.81870889663696,0
"106","British Indian Ocean Territory",15.9496765136719,0
"107","Iran",2.67347955703735,0
"108","Israel",20.7599143981934,0
"109","Italy",16.2225856781006,0
"110","Ivory Coast",0.565768957138062,0
"111","Iraq",2.35298037528992,0
"112","Japan",13.8629474639893,0
"113","Jersey",28.7947788238525,0
"114","Jamaica",10.4638032913208,0
"116","Jordan",2.49200630187988,0
"117","Johnston Atoll",34.8701591491699,0
"118","Juan De Nova Island",0,0
"119","Kenya",0.156477481126785,0
"120","Kyrgyzstan",0.728536546230316,0
"121","North Korea",0.245605200529099,0
"122","Kiribati",0.306611001491547,0
"123","South Korea",18.0811710357666,0
"124","Christmas Island",4.31624603271484,0
"125","Kuwait",15.8585777282715,0
"126","Kazakhstan",0.395669519901276,0
"127","Laos",0.100442379713058,0
"128","Lebanon",23.9081878662109,0
"129","Latvia",1.69551539421082,0
"130","Lithuania",2.83251571655273,0
"131","Liberia",0.0249729435890913,0
"132","Slovakia",8.81628894805908,0
"133","Liechtenstein",22.4233112335205,0
"134","Lesotho",0.383329808712006,0
"135","Luxembourg",24.5179233551025,0
"136","Libya",0.525476098060608,0
"137","Madagascar",0.0296483896672726,0
"138","Martinique",25.846227645874,0
"139","Macau",62.3974227905273,0
"140","Moldova",2.63718962669373,0
"141","Mayotte",5.1067590713501,0
"142","Mongolia",0.0261910911649466,0
"143","Montserrat",4.8249568939209,0
"144","Malawi",0.354217171669006,0
"145","Macedonia",4.71626424789429,0
"146","Mali",0.0257526226341724,0
"147","Monaco",57.8285865783691,0
"148","Morocco",1.11279606819153,0
"149","Mauritius",15.2589426040649,0
"150","Midway Islands",4.54343605041504,0
"151","Mauritania",0.0150659596547484,0
"152","Malta",47.6165924072266,0
"153","Oman",1.83681309223175,0
"154","Maldives",4.41055536270142,0
"155","Montenegro",2.26587963104248,0
"156","Mexico",2.50880026817322,0
"157","Malaysia",2.9470899105072,0
"158","Mozambique",0.0574389025568962,0
"159","New Caledonia",0.737065613269806,0
"160","Niue",0.461664646863937,0
"161","Norfolk Island",5.10827445983887,0
"162","Niger",0.0171514619141817,0
"163","Vanuatu",0.313913375139236,0
"164","Nigeria",1.25688397884369,0
"165","Netherlands",24.4341106414795,0
"166","Norway",4.49907398223877,0
"167","Nepal",0.414407402276993,0
"168","Nauru",10.2587327957153,0
"169","Suriname",0.171296656131744,0
"170","Netherlands Antilles",17.2175254821777,0
"171","Nicaragua",0.610914766788483,0
"172","New Zealand",0.996206164360046,0
"173","Paraguay",0.42484787106514,0
"174","Pitcairn Islands",0,0
"175","Peru",0.360500752925873,0
"176","Paracel Islands",0,0
"177","Spratly Islands",0,0
"178","Pakistan",2.74466705322266,0
"179","Poland",9.08580303192139,0
"180","Panama",1.36094868183136,0
"181","Portugal",10.6076364517212,0
"182","Papua New Guinea",0.0999007895588875,0
"183","Pacific Islands (Palau)",1.68892121315002,0
"184","Guinea-Bissau",0.0324606895446777,0
"185","Qatar",14.1699285507202,0
"186","Reunion",12.2489757537842,0
"187","Marshall Islands",1.5597095489502,0
"188","Romania",4.20160102844238,0
"189","Philippines",1.59813046455383,0
"190","Puerto Rico",32.6483612060547,0
"191","Russia",1.09802556037903,0
"192","Rwanda",0.266313791275024,0
"193","Saudi Arabia",1.50963270664215,0
"194","St. Pierre and Miquelon",1.23150372505188,0
"195","St. Kitts and Nevis",13.8667936325073,0
"196","Seychelles",8.39415073394775,0
"197","South Africa",1.52538812160492,0
"198","Senegal",0.235179156064987,0
"199","St. Helena",1.8208179473877,0
"200","Slovenia",7.84303855895996,0
"201","Sierra Leone",0.0437099114060402,0
"202","San Marino",42.6907615661621,0
"203","Singapore",62.3515548706055,0
"204","Somalia",0.0101724052801728,0
"205","Spain",8.00446128845215,0
"206","Serbia",5.7295823097229,0
"207","St. Lucia",13.2031335830688,0
"208","Sudan",0.0774476304650307,0
"210","Sweden",5.29359149932861,0
"211","South Georgia and the South Sandwich Is",1.06483471393585,0
"212","Syria",4.53489637374878,0
"213","Switzerland",12.2293081283569,0
"214","United Arab Emirates",9.73639678955078,0
"215","Trinidad and Tobago",13.9202194213867,0
"216","Thailand",2.97333264350891,0
"217","Tajikistan",1.04814636707306,0
"218","Turks and Caicos Islands",1.65255784988403,0
"219","Tokelau",0,0
"220","Tonga",3.66370391845703,0
"221","Togo",0.258854448795319,0
"222","Sao Tome and Principe",1.51076638698578,0
"223","Tunisia",2.7692883014679,0
"224","Turkey",2.56110334396362,0
"225","Tuvalu",2.09563851356506,0
"226","Taiwan",18.6585273742676,0
"227","Turkmenistan",0.851287126541138,0
"228","Tanzania, United Republic of",0.0802937671542168,0
"229","Uganda",0.160090744495392,0
"230","United Kingdom",14.0053739547729,0
"231","Ukraine",3.02679586410522,0
"232","United States",5.15005302429199,8.3565055319923e-06
"233","Burkina Faso",0.0992821082472801,0
"234","Uruguay",0.885219514369965,0
"235","Uzbekistan",2.33277153968811,0
"236","St. Vincent and the Grenadines",7.57298469543457,0
"237","Venezuela",1.71770548820496,0
"238","British Virgin Islands",18.5303363800049,0
"239","Vietnam",2.00498509407043,0
"240","Virgin Islands",34.7559432983398,0
"241","Namibia",0.0690781101584435,0
"242","West Bank",22.4481010437012,0
"243","Wallis and Futuna",2.24164533615112,0
"244","Western Sahara",0.0332996025681496,0
"245","Wake Island",5.52124500274658,0
"246","Western Samoa",0.756433606147766,0
"247","Swaziland",1.66224002838135,0
"248","Yemen",0.636832654476166,0
"249","Zambia",0.131710901856422,0
"250","Zimbabwe",0.389203280210495,0
