"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",34.0673866271973,0
"1","Antigua and Barbuda",8.87875270843506,0
"2","Afghanistan",0.021976962685585,0
"3","Algeria",0.399399429559708,0
"4","Azerbaijan",1.81908810138702,0
"5","Albania",1.39889228343964,0
"6","Armenia",0.809179782867432,0
"7","Andorra",15.8944320678711,0
"8","Angola",0.0398312397301197,0
"9","American Samoa",12.1758947372437,0
"10","Argentina",0.571453928947449,0
"11","Australia",0.15975521504879,0
"12","Austria",6.2312445640564,0
"13","Anguilla",14.2291030883789,0
"14","Antarctica",0.00878422241657972,0.00325254793278873
"15","Bahrain",37.0622825622559,0
"16","Barbados",25.2557811737061,0
"17","Botswana",0.0600498802959919,0
"18","Bermuda",34.4045333862305,0
"19","Belgium",26.4770793914795,0
"20","Bahamas, The",1.55380272865295,0
"21","Bangladesh",1.86796474456787,0
"22","Belize",0.48758390545845,0
"23","Bosnia and Herzegovina",2.61942458152771,0
"24","Bolivia",0.13178251683712,0
"25","Myanmar (Burma)",0.112796850502491,0
"26","Benin",0.149689748883247,0
"27","Byelarus",1.47326016426086,0
"28","Solomon Islands",0.0291953273117542,0
"29","Brazil",0.624536991119385,0
"30","Bhutan",0.0752960816025734,0
"31","Bulgaria",2.49986267089844,0
"32","Bouvet Island",0,0
"33","Brunei",5.78768491744995,0
"34","Burundi",0.108952909708023,0
"35","Canada",0.852850794792175,0.00487362639978528
"36","Cambodia",0.0565153658390045,0
"37","Chad",0.00364943942986429,0
"38","Sri Lanka",3.30993056297302,0
"39","Congo",0.0482017807662487,0
"40","Zaire",0.0207913424819708,0
"41","China",0.944656670093536,0
"42","Chile",0.518038690090179,0
"43","Cayman Islands",17.5591621398926,0
"44","Cocos (Keeling) Islands",0,0
"45","Cameroon",0.0701243653893471,0
"46","Comoros",0.485382318496704,0
"47","Colombia",0.831988155841827,0
"48","Northern Mariana Islands",19.9104022979736,0
"49","Costa Rica",2.92792010307312,0
"50","Central African Republic",0.00672306725755334,0
"51","Cuba",1.45564520359039,0
"52","Cape Verde",1.38978350162506,0
"53","Cook Islands",2.37340307235718,0
"54","Cyprus",9.01523017883301,0
"55","Denmark",8.50701332092285,0
"56","Djibouti",0.0611201412975788,0
"57","Dominica",2.05466270446777,0
"58","Jarvis Island",0,0
"59","Dominican Republic",3.19841003417969,0
"60","Ecuador",1.41200041770935,0
"61","Egypt",1.42955243587494,0
"62","Ireland",5.37626075744629,0
"63","Equatorial Guinea",0.247197568416595,0
"64","Estonia",2.38378524780273,0
"65","Eritrea",0.0487429723143578,0
"66","El Salvador",4.74908638000488,0
"67","Ethiopia",0.0296028833836317,0
"68","Czech Republic",9.15806865692139,0
"69","French Guiana",0.115703009068966,0
"70","Finland",5.88575649261475,0
"71","Fiji",0.454251527786255,0
"72","Falkland Islands (Islas Malvinas)",0.0837488919496536,0
"73","Federated States of Micronesia",2.05927562713623,0
"74","Faroe Islands",3.28292727470398,0
"75","French Polynesia",2.68006777763367,0
"76","Baker Island",0,0
"77","France",8.11474704742432,0
"78","French Southern & Antarctic Lands",0.245025023818016,0
"79","Gambia, The",0.272678256034851,0
"80","Gabon",0.252053469419479,0
"81","Georgia",0.416948765516281,0
"82","Ghana",0.521647214889526,0
"83","Gibraltar",43.1944770812988,0
"84","Grenada",6.34553480148315,0
"85","Guernsey",29.3887615203857,0
"86","Greenland",0.00864954013377428,0.00973558705300093
"87","Germany",11.1842756271362,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",14.5885744094849,0
"90","Guam",30.2261829376221,0
"91","Greece",4.68955993652344,0
"92","Guatemala",1.37305307388306,0
"93","Guinea",0.0438814461231232,0
"94","Guyana",0.0585974119603634,0
"95","Gaza Strip",34.3481292724609,0
"96","Haiti",0.340640187263489,0
"97","Heard Island & McDonald Islands",1.37998914718628,0
"98","Honduras",0.871485471725464,0
"99","Howland Island",0,0
"100","Croatia",4.69322967529297,0
"101","Hungary",5.1767840385437,0
"102","Iceland",0.455776184797287,0.0467992350459099
"103","Indonesia",0.749026358127594,0
"104","Man, Isle of",9.0812931060791,0
"105","India",2.69875431060791,0
"106","British Indian Ocean Territory",9.90489768981934,0
"107","Iran",1.82595884799957,0
"108","Israel",17.1620616912842,0
"109","Italy",12.6075353622437,0
"110","Ivory Coast",0.388742715120316,0
"111","Iraq",1.4258896112442,0
"112","Japan",12.3282117843628,0
"113","Jersey",25.984354019165,0
"114","Jamaica",7.94091892242432,0
"116","Jordan",1.87858736515045,0
"117","Johnston Atoll",42.2962989807129,0
"118","Juan De Nova Island",0,0
"119","Kenya",0.128952607512474,0
"120","Kyrgyzstan",0.471574246883392,0
"121","North Korea",0.179169952869415,0
"122","Kiribati",0.0564868561923504,0
"123","South Korea",14.6729888916016,0
"124","Christmas Island",2.79614663124084,0
"125","Kuwait",12.1955547332764,0
"126","Kazakhstan",0.214387968182564,0
"127","Laos",0.052687119692564,0
"128","Lebanon",18.6803150177002,0
"129","Latvia",1.1401594877243,0
"130","Lithuania",2.01503276824951,0
"131","Liberia",0.0188136957585812,0
"132","Slovakia",7.01654720306396,0
"133","Liechtenstein",20.0884838104248,0
"134","Lesotho",0.251568228006363,0
"135","Luxembourg",16.2993316650391,0
"136","Libya",0.33440637588501,0
"137","Madagascar",0.0236282721161842,0
"138","Martinique",19.9804019927979,0
"139","Macau",62.2946891784668,0
"140","Moldova",1.5596911907196,0
"141","Mayotte",3.31641674041748,0
"142","Mongolia",0.0158289540559053,0
"143","Montserrat",1.44089829921722,0
"144","Malawi",0.210849285125732,0
"145","Macedonia",3.12671542167664,0
"146","Mali",0.013319281861186,0
"147","Monaco",58.492015838623,0
"148","Morocco",0.722859978675842,0
"149","Mauritius",11.4879570007324,0
"150","Midway Islands",3.91337776184082,0
"151","Mauritania",0.0115295508876443,0
"152","Malta",42.1074638366699,0
"153","Oman",1.07116401195526,0
"154","Maldives",3.29575490951538,0
"155","Montenegro",1.51775431632996,0
"156","Mexico",1.88984763622284,0
"157","Malaysia",2.0313868522644,0
"158","Mozambique",0.0380792804062366,0
"159","New Caledonia",0.550330936908722,0
"160","Niue",0.335319042205811,0
"161","Norfolk Island",3.43145942687988,0
"162","Niger",0.0149730369448662,0
"163","Vanuatu",0.141535416245461,0
"164","Nigeria",0.955212771892548,0
"165","Netherlands",22.8321018218994,0
"166","Norway",3.66977548599243,0.000647789915092289
"167","Nepal",0.268559753894806,0
"168","Nauru",10.0882692337036,0
"169","Suriname",0.110973745584488,0
"170","Netherlands Antilles",15.1055498123169,0
"171","Nicaragua",0.425477266311646,0
"172","New Zealand",0.77458256483078,0
"173","Paraguay",0.339023172855377,0
"174","Pitcairn Islands",0,0
"175","Peru",0.264960259199142,0
"176","Paracel Islands",0.359984755516052,0
"177","Spratly Islands",0,0
"178","Pakistan",2.06237292289734,0
"179","Poland",6.6872444152832,0
"180","Panama",0.921923041343689,0
"181","Portugal",7.29044008255005,0
"182","Papua New Guinea",0.0689760446548462,0
"183","Pacific Islands (Palau)",0.901193916797638,0
"184","Guinea-Bissau",0.0173415467143059,0
"185","Qatar",11.5985546112061,0
"186","Reunion",9.1837158203125,0
"187","Marshall Islands",1.37544226646423,0
"188","Romania",2.53564929962158,0
"189","Philippines",1.08533227443695,0
"190","Puerto Rico",27.763671875,0
"191","Russia",0.766782939434052,0
"192","Rwanda",0.180647000670433,0
"193","Saudi Arabia",1.02963900566101,0
"194","St. Pierre and Miquelon",0.846006095409393,0
"195","St. Kitts and Nevis",11.0607643127441,0
"196","Seychelles",5.90590667724609,0
"197","South Africa",1.20024824142456,0
"198","Senegal",0.149848580360413,0
"199","St. Helena",1.25590097904205,0
"200","Slovenia",7.18424940109253,0
"201","Sierra Leone",0.0118528660386801,0
"202","San Marino",40.3622398376465,0
"203","Singapore",61.9487075805664,0
"204","Somalia",0.00700928317382932,0
"205","Spain",5.92838764190674,0
"206","Serbia",3.79711031913757,0
"207","St. Lucia",8.76126194000244,0
"208","Sudan",0.0469730906188488,0
"210","Sweden",4.64917850494385,1.1131878636661e-06
"211","South Georgia and the South Sandwich Is",0.448859006166458,0
"212","Syria",3.44786548614502,0
"213","Switzerland",10.9384250640869,0
"214","United Arab Emirates",6.65557050704956,0
"215","Trinidad and Tobago",10.5373296737671,0
"216","Thailand",2.02364706993103,0
"217","Tajikistan",0.613965094089508,0
"218","Turks and Caicos Islands",0.601255059242249,0
"219","Tokelau",0,0
"220","Tonga",2.1858172416687,0
"221","Togo",0.24542148411274,0
"222","Sao Tome and Principe",1.02091526985168,0
"223","Tunisia",1.95862257480621,0
"224","Turkey",1.88568902015686,0
"225","Tuvalu",0.165522322058678,0
"226","Taiwan",14.254584312439,0
"227","Turkmenistan",0.474447667598724,0
"228","Tanzania, United Republic of",0.054896641522646,0
"229","Uganda",0.0908711105585098,0
"230","United Kingdom",13.0998563766479,0
"231","Ukraine",2.42658853530884,0
"232","United States",4.37909603118896,0
"233","Burkina Faso",0.0675852000713348,0
"234","Uruguay",0.721781015396118,0
"235","Uzbekistan",1.42285740375519,0
"236","St. Vincent and the Grenadines",6.04643535614014,0
"237","Venezuela",1.34951257705688,0
"238","British Virgin Islands",14.7509927749634,0
"239","Vietnam",1.13344824314117,0
"240","Virgin Islands",32.5537796020508,0
"241","Namibia",0.0445180349051952,0
"242","West Bank",17.5123729705811,0
"243","Wallis and Futuna",1.55679440498352,0
"244","Western Sahara",0.0236360803246498,0
"245","Wake Island",4.04115104675293,0
"246","Western Samoa",0.567028105258942,0
"247","Swaziland",1.30652332305908,0
"248","Yemen",0.394890576601028,0
"249","Zambia",0.083612248301506,0
"250","Zimbabwe",0.284538567066193,0
