"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",35.5696067810059,0
"1","Antigua and Barbuda",8.82132530212402,0
"2","Afghanistan",0.02755475230515,0
"3","Algeria",0.431286036968231,0
"4","Azerbaijan",1.28534805774689,0
"5","Albania",1.44781279563904,0
"6","Armenia",0.992390871047974,0
"7","Andorra",17.7166576385498,0
"8","Angola",0.0386100299656391,0
"9","American Samoa",12.2329607009888,0
"10","Argentina",0.604098379611969,0
"11","Australia",0.163506522774696,0
"12","Austria",6.84691905975342,0
"13","Anguilla",14.1818962097168,0
"14","Antarctica",0.0025695723015815,0
"15","Bahrain",37.9418869018555,0
"16","Barbados",26.161600112915,0
"17","Botswana",0.0668221414089203,0
"18","Bermuda",28.9431381225586,0
"19","Belgium",27.6412982940674,0
"20","Bahamas, The",1.71607077121735,0
"21","Bangladesh",2.09289050102234,0
"22","Belize",0.554282665252686,0
"23","Bosnia and Herzegovina",3.09614992141724,0
"24","Bolivia",0.134958818554878,0
"25","Myanmar (Burma)",0.160045310854912,0
"26","Benin",0.146710306406021,0
"27","Byelarus",1.91190421581268,0
"28","Solomon Islands",0.0269282851368189,0
"29","Brazil",0.655680894851685,0
"30","Bhutan",0.0952631533145905,0
"31","Bulgaria",3.27336525917053,0
"32","Bouvet Island",0.457148224115372,0
"33","Brunei",5.69865798950195,0
"34","Burundi",0.13472381234169,0
"35","Canada",0.92118763923645,0.0220049917697906
"36","Cambodia",0.0657899230718613,0
"37","Chad",0.00420513655990362,0
"38","Sri Lanka",3.38711404800415,0
"39","Congo",0.0569368898868561,0
"40","Zaire",0.0216583926230669,0
"41","China",1.00238609313965,0
"42","Chile",0.569447636604309,0
"43","Cayman Islands",16.5442810058594,0
"44","Cocos (Keeling) Islands",0,0
"45","Cameroon",0.0794478729367256,0
"46","Comoros",0.858995735645294,0
"47","Colombia",0.876643717288971,0
"48","Northern Mariana Islands",18.667896270752,0
"49","Costa Rica",3.24917125701904,0
"50","Central African Republic",0.00669695762917399,0
"51","Cuba",1.54722881317139,0
"52","Cape Verde",1.53989112377167,0
"53","Cook Islands",2.43960404396057,0
"54","Cyprus",9.20537757873535,0
"55","Denmark",8.71598243713379,0
"56","Djibouti",0.0723641514778137,0
"57","Dominica",2.38336181640625,0
"58","Jarvis Island",0,0
"59","Dominican Republic",3.36716723442078,0
"60","Ecuador",1.50953698158264,0
"61","Egypt",1.52736043930054,0
"62","Ireland",5.41106986999512,0
"63","Equatorial Guinea",0.232927545905113,0
"64","Estonia",2.25379824638367,0
"65","Eritrea",0.0481076389551163,0
"66","El Salvador",5.01596546173096,0
"67","Ethiopia",0.0323575623333454,0
"68","Czech Republic",10.5616092681885,0
"69","French Guiana",0.116947032511234,0
"70","Finland",3.86468172073364,0.000722276861779392
"71","Fiji",0.51120388507843,0
"72","Falkland Islands (Islas Malvinas)",0.111029431223869,0
"73","Federated States of Micronesia",2.0459361076355,0
"74","Faroe Islands",1.38047051429749,0
"75","French Polynesia",3.07922720909119,0
"76","Baker Island",0,0
"77","France",8.56172561645508,0
"78","French Southern & Antarctic Lands",0.381865978240967,0
"79","Gambia, The",0.208954229950905,0
"80","Gabon",0.25415176153183,0
"81","Georgia",0.374895751476288,0
"82","Ghana",0.510924160480499,0
"83","Gibraltar",42.1186752319336,0
"84","Grenada",6.56291341781616,0
"85","Guernsey",29.6559524536133,0
"86","Greenland",0.00408499361947179,0.0135757997632027
"87","Germany",11.4824447631836,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",15.1430377960205,0
"90","Guam",29.7992343902588,0
"91","Greece",5.00103282928467,0
"92","Guatemala",1.61444330215454,0
"93","Guinea",0.0448944047093391,0
"94","Guyana",0.0616265945136547,0
"95","Gaza Strip",31.8947200775146,0
"96","Haiti",0.30771192908287,0
"97","Heard Island & McDonald Islands",0.338785320520401,0
"98","Honduras",0.988780915737152,0
"99","Howland Island",0,0
"100","Croatia",5.08329248428345,0
"101","Hungary",5.81863117218018,0
"102","Iceland",0.476498514413834,0.00534880580380559
"103","Indonesia",0.786856293678284,0
"104","Man, Isle of",9.64747142791748,0
"105","India",2.93016934394836,0
"106","British Indian Ocean Territory",8.7722053527832,0
"107","Iran",1.92072570323944,0
"108","Israel",17.232723236084,0
"109","Italy",13.2579898834229,0
"110","Ivory Coast",0.400243669748306,0
"111","Iraq",1.55905663967133,0
"112","Japan",12.5896158218384,0
"113","Jersey",24.2040767669678,0
"114","Jamaica",8.44182586669922,0
"116","Jordan",1.84186100959778,0
"117","Johnston Atoll",28.2062759399414,0
"118","Juan De Nova Island",0,0
"119","Kenya",0.123470574617386,0
"120","Kyrgyzstan",0.419752210378647,0
"121","North Korea",0.183369517326355,0
"122","Kiribati",0.0919570326805115,0
"123","South Korea",15.0362777709961,0
"124","Christmas Island",2.54709076881409,0
"125","Kuwait",13.4222106933594,0
"126","Kazakhstan",0.269159764051437,0
"127","Laos",0.0680733174085617,0
"128","Lebanon",16.8941307067871,0
"129","Latvia",1.31809723377228,0
"130","Lithuania",2.25477719306946,0
"131","Liberia",0.0245682839304209,0
"132","Slovakia",8.37995529174805,0
"133","Liechtenstein",17.1035633087158,0
"134","Lesotho",0.25703701376915,0
"135","Luxembourg",17.0105743408203,0
"136","Libya",0.374541431665421,0
"137","Madagascar",0.0254534482955933,0
"138","Martinique",20.8911724090576,0
"139","Macau",61.9978675842285,0
"140","Moldova",1.73398923873901,0
"141","Mayotte",3.91100740432739,0
"142","Mongolia",0.0235401000827551,0
"143","Montserrat",2.49117684364319,0
"144","Malawi",0.226192682981491,0
"145","Macedonia",3.78331756591797,0
"146","Mali",0.0152611201629043,0
"147","Monaco",58.7664909362793,0
"148","Morocco",0.813836276531219,0
"149","Mauritius",11.9404811859131,0
"150","Midway Islands",4.42496156692505,0
"151","Mauritania",0.0119946962222457,0
"152","Malta",44.2924308776855,0
"153","Oman",1.17342305183411,0
"154","Maldives",3.15129852294922,0
"155","Montenegro",1.80772435665131,0
"156","Mexico",2.02601528167725,0
"157","Malaysia",2.15317535400391,0
"158","Mozambique",0.0388333685696125,0
"159","New Caledonia",0.521484673023224,0
"160","Niue",0.458162724971771,0
"161","Norfolk Island",3.60763335227966,0
"162","Niger",0.0150879509747028,0
"163","Vanuatu",0.113359108567238,0
"164","Nigeria",1.03973269462585,0
"165","Netherlands",24.9088039398193,0
"166","Norway",2.78863883018494,0.03093271702528
"167","Nepal",0.313457190990448,0
"168","Nauru",9.47802352905273,0
"169","Suriname",0.125697836279869,0
"170","Netherlands Antilles",15.5038022994995,0
"171","Nicaragua",0.525701642036438,0
"172","New Zealand",0.829031765460968,0
"173","Paraguay",0.360284894704819,0
"174","Pitcairn Islands",0,0
"175","Peru",0.2748903632164,0
"176","Paracel Islands",0.121628150343895,0
"177","Spratly Islands",0,0
"178","Pakistan",2.2260856628418,0
"179","Poland",6.58846950531006,0
"180","Panama",1.07997167110443,0
"181","Portugal",7.31323671340942,0
"182","Papua New Guinea",0.0871235430240631,0
"183","Pacific Islands (Palau)",1.02799940109253,0
"184","Guinea-Bissau",0.0217559691518545,0
"185","Qatar",12.5990419387817,0
"186","Reunion",10.3144521713257,0
"187","Marshall Islands",1.32181918621063,0
"188","Romania",3.42246890068054,0
"189","Philippines",1.13611042499542,0
"190","Puerto Rico",29.3455810546875,0
"191","Russia",0.923678517341614,0.00112030701711774
"192","Rwanda",0.210247918963432,0
"193","Saudi Arabia",1.12087869644165,0
"194","St. Pierre and Miquelon",0.809315800666809,0
"195","St. Kitts and Nevis",11.8280096054077,0
"196","Seychelles",6.55908441543579,0
"197","South Africa",1.21987414360046,0
"198","Senegal",0.15432220697403,0
"199","St. Helena",1.3576033115387,0
"200","Slovenia",7.53755712509155,0
"201","Sierra Leone",0.0172793380916119,0
"202","San Marino",44.7840766906738,0
"203","Singapore",61.8525733947754,0
"204","Somalia",0.00715257180854678,0
"205","Spain",6.23909568786621,0
"206","Serbia",3.91783952713013,0
"207","St. Lucia",8.85170269012451,0
"208","Sudan",0.0548045113682747,0
"210","Sweden",3.51109719276428,0.0125261582434177
"211","South Georgia and the South Sandwich Is",0.896579504013062,0
"212","Syria",3.33790469169617,0
"213","Switzerland",10.9263896942139,0
"214","United Arab Emirates",7.53691959381104,0
"215","Trinidad and Tobago",11.0818538665771,0
"216","Thailand",2.32319808006287,0
"217","Tajikistan",0.593191266059875,0
"218","Turks and Caicos Islands",0.784732162952423,0
"219","Tokelau",0,0
"220","Tonga",2.53084325790405,0
"221","Togo",0.210209846496582,0
"222","Sao Tome and Principe",1.07357096672058,0
"223","Tunisia",2.10294222831726,0
"224","Turkey",2.12103199958801,0
"225","Tuvalu",0.336927354335785,0
"226","Taiwan",14.8391551971436,0
"227","Turkmenistan",0.498256653547287,0
"228","Tanzania, United Republic of",0.0588995702564716,0
"229","Uganda",0.0926690474152565,0
"230","United Kingdom",12.929217338562,0
"231","Ukraine",2.88849925994873,0
"232","United States",4.92020988464355,0.00194088381249458
"233","Burkina Faso",0.0731013417243958,0
"234","Uruguay",0.783369123935699,0
"235","Uzbekistan",1.39820921421051,0
"236","St. Vincent and the Grenadines",6.08579540252686,0
"237","Venezuela",1.45877265930176,0
"238","British Virgin Islands",13.5268077850342,0
"239","Vietnam",1.31596386432648,0
"240","Virgin Islands",32.541202545166,0
"241","Namibia",0.0499346107244492,0
"242","West Bank",17.2722263336182,0
"243","Wallis and Futuna",1.53499209880829,0
"244","Western Sahara",0.0237368941307068,0
"245","Wake Island",3.96333909034729,0
"246","Western Samoa",0.911144554615021,0
"247","Swaziland",1.33276200294495,0
"248","Yemen",0.438605934381485,0
"249","Zambia",0.0939890220761299,0
"250","Zimbabwe",0.288062870502472,0
