"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",37.069694519043,0
"1","Antigua and Barbuda",10.4398488998413,0
"2","Afghanistan",0.0498046167194843,0
"3","Algeria",0.420700401067734,0
"4","Azerbaijan",1.81559693813324,0
"5","Albania",1.74870538711548,0
"6","Armenia",1.3417717218399,0
"7","Andorra",16.2751140594482,0
"8","Angola",0.0387217476963997,0
"9","American Samoa",12.3116283416748,0
"10","Argentina",0.593561053276062,0
"11","Australia",0.165680721402168,0
"12","Austria",6.96690464019775,0
"13","Anguilla",16.5311698913574,0
"14","Antarctica",0.0126375341787934,0.0089806942269206
"15","Bahrain",39.7349052429199,0
"16","Barbados",29.2590866088867,0
"17","Botswana",0.0819392129778862,0
"18","Bermuda",32.2688789367676,0
"19","Belgium",28.963020324707,0
"20","Bahamas, The",1.68632245063782,0
"21","Bangladesh",1.86467087268829,0
"22","Belize",0.773379504680634,0
"23","Bosnia and Herzegovina",3.31117057800293,0
"24","Bolivia",0.134244412183762,0
"25","Myanmar (Burma)",0.114325381815434,0
"26","Benin",0.179268956184387,0
"27","Byelarus",1.16541469097137,0
"28","Solomon Islands",0.00898640416562557,0
"29","Brazil",0.630861103534698,0
"30","Bhutan",0.0903393775224686,0
"31","Bulgaria",2.74297714233398,0
"32","Bouvet Island",0.121467873454094,0
"33","Brunei",5.49488353729248,0
"34","Burundi",0.0569091774523258,0
"35","Canada",0.779846966266632,0.0963849201798439
"36","Cambodia",0.0819333046674728,0
"37","Chad",0.00623726332560182,0
"38","Sri Lanka",3.89714908599854,0
"39","Congo",0.0713948011398315,0
"40","Zaire",0.0205319803208113,0
"41","China",1.26616549491882,0
"42","Chile",0.599691987037659,0
"43","Cayman Islands",18.3700389862061,0
"44","Cocos (Keeling) Islands",0,0
"45","Cameroon",0.0767123103141785,0
"46","Comoros",0.253382474184036,0
"47","Colombia",0.779243648052216,0
"48","Northern Mariana Islands",20.6338901519775,0
"49","Costa Rica",2.91822791099548,0
"50","Central African Republic",0.00491811987012625,0
"51","Cuba",1.16424942016602,0
"52","Cape Verde",1.57282137870789,0
"53","Cook Islands",2.51858568191528,0
"54","Cyprus",10.0659132003784,0
"55","Denmark",8.15977668762207,0
"56","Djibouti",0.114016406238079,0
"57","Dominica",1.81381893157959,0
"58","Jarvis Island",0,0
"59","Dominican Republic",3.42905068397522,0
"60","Ecuador",1.61615550518036,0
"61","Egypt",1.7691901922226,0
"62","Ireland",6.14939069747925,0
"63","Equatorial Guinea",0.15959894657135,0
"64","Estonia",2.04519605636597,0
"65","Eritrea",0.0654048100113869,0
"66","El Salvador",5.02689981460571,0
"67","Ethiopia",0.040336687117815,0
"68","Czech Republic",10.3454732894897,0
"69","French Guiana",0.120676636695862,0
"70","Finland",5.20751762390137,0
"71","Fiji",0.722346544265747,0
"72","Falkland Islands (Islas Malvinas)",0.104969680309296,0
"73","Federated States of Micronesia",1.5046591758728,0
"74","Faroe Islands",2.90279698371887,0
"75","French Polynesia",3.19496154785156,0
"76","Baker Island",0,0
"77","France",9.32979297637939,0
"78","French Southern & Antarctic Lands",0.0699476450681686,0
"79","Gambia, The",0.265043616294861,0
"80","Gabon",0.285580515861511,0
"81","Georgia",0.513449370861053,0
"82","Ghana",0.509316563606262,0
"83","Gibraltar",45.3060646057129,0
"84","Grenada",8.16462802886963,0
"85","Guernsey",35.3768081665039,0
"86","Greenland",0.00177630595862865,0.238066464662552
"87","Germany",11.8009576797485,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",17.0521507263184,0
"90","Guam",23.2906646728516,0
"91","Greece",5.46751356124878,0
"92","Guatemala",1.51782178878784,0
"93","Guinea",0.0348514057695866,0
"94","Guyana",0.0538663379848003,0
