"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",32.2368507385254,0
"1","Antigua and Barbuda",9.45028877258301,0
"2","Afghanistan",0.0286658126860857,0
"3","Algeria",0.507753133773804,0
"4","Azerbaijan",2.12609076499939,0
"5","Albania",1.24271416664124,0
"6","Armenia",0.93745481967926,0
"7","Andorra",16.3837909698486,0
"8","Angola",0.0377939604222775,0
"9","American Samoa",14.7372188568115,0
"10","Argentina",0.591664731502533,1.23753916341229e-05
"11","Australia",0.177851140499115,0
"12","Austria",6.25041389465332,0
"13","Anguilla",14.9222764968872,0
"14","Antarctica",0.0047865784727037,0
"15","Bahrain",41.0469360351562,0
"16","Barbados",25.4552841186523,0
"17","Botswana",0.0614776946604252,0
"18","Bermuda",39.757007598877,0
"19","Belgium",29.0999317169189,0
"20","Bahamas, The",1.83570551872253,0
"21","Bangladesh",2.07539939880371,0
"22","Belize",0.523313105106354,0
"23","Bosnia and Herzegovina",1.88266324996948,0
"24","Bolivia",0.141048386693001,0
"25","Myanmar (Burma)",0.16491311788559,0
"26","Benin",0.140780970454216,0
"27","Byelarus",1.90517389774323,0
"28","Solomon Islands",0.0286511387676001,0
"29","Brazil",0.639105439186096,0
"30","Bhutan",0.0560997538268566,0
"31","Bulgaria",3.26078295707703,0
"32","Bouvet Island",0,0
"33","Brunei",7.0208888053894,0
"34","Burundi",0.103362448513508,0
"35","Canada",1.04118347167969,0
"36","Cambodia",0.034949503839016,0
"37","Chad",0.00453856820240617,0
"38","Sri Lanka",2.51381015777588,0
"39","Congo",0.0587665811181068,0
"40","Zaire",0.0268491804599762,0
"41","China",0.964252054691315,0
"42","Chile",0.512248337268829,4.42276450485224e-06
"43","Cayman Islands",19.5608310699463,0
"44","Cocos (Keeling) Islands",0,0
"45","Cameroon",0.0832567140460014,0
"46","Comoros",0.648899912834167,0
"47","Colombia",0.876420140266418,0
"48","Northern Mariana Islands",21.8665981292725,0
"49","Costa Rica",3.31404447555542,0
"50","Central African Republic",0.00705798668786883,0
"51","Cuba",1.44255661964417,0
"52","Cape Verde",1.23454940319061,0
"53","Cook Islands",3.12538003921509,0
"54","Cyprus",9.01080322265625,0
"55","Denmark",9.02590751647949,0
"56","Djibouti",0.116441026329994,0
"57","Dominica",2.38084888458252,0
"58","Jarvis Island",0,0
"59","Dominican Republic",2.98760223388672,0
"60","Ecuador",1.66176915168762,0
"61","Egypt",1.49877178668976,0
"62","Ireland",4.92963266372681,0
"63","Equatorial Guinea",0.27978390455246,0
"64","Estonia",2.20287775993347,0
"65","Eritrea",0.0493501462042332,0
"66","El Salvador",4.24668645858765,0
