"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",36.164680480957,0
"1","Antigua and Barbuda",11.5232381820679,0
"2","Afghanistan",0.0817004814743996,0
"3","Algeria",0.509959638118744,0
"4","Azerbaijan",2.05956172943115,0
"5","Albania",2.18716645240784,0
"6","Armenia",1.47277081012726,0
"7","Andorra",17.9861145019531,0
"8","Angola",0.0591135583817959,0
"9","American Samoa",14.7810134887695,0
"10","Argentina",0.653869569301605,0
"11","Australia",0.181541323661804,0
"12","Austria",6.34258651733398,0
"13","Anguilla",14.922737121582,0
"14","Antarctica",0.00420907652005553,0
"15","Bahrain",40.5304298400879,0
"16","Barbados",29.862133026123,0
"17","Botswana",0.092718817293644,0
"18","Bermuda",40.0024833679199,0
"19","Belgium",23.274974822998,0
"20","Bahamas, The",1.94270277023315,0
"21","Bangladesh",2.60400724411011,0
"22","Belize",0.894473373889923,0
"23","Bosnia and Herzegovina",3.05258107185364,0
"24","Bolivia",0.151681184768677,0
"25","Myanmar (Burma)",0.126479431986809,0
"26","Benin",0.183955639600754,0
"27","Byelarus",1.34612047672272,0
"28","Solomon Islands",0.0195455625653267,0
"29","Brazil",0.718906998634338,0
"30","Bhutan",0.162268131971359,0
"31","Bulgaria",3.04239988327026,0
"32","Bouvet Island",0,0
"33","Brunei",6.45155143737793,0
"34","Burundi",0.123047210276127,0
"35","Canada",0.867520868778229,0
"36","Cambodia",0.101981610059738,0
"37","Chad",0.00832027103751898,0
"38","Sri Lanka",4.4188928604126,0
"39","Congo",0.126800343394279,0
"40","Zaire",0.028367729857564,0
"41","China",1.59659957885742,0
"42","Chile",0.687040328979492,0
"43","Cayman Islands",17.5072288513184,0
"44","Cocos (Keeling) Islands",0.713691413402557,0
"45","Cameroon",0.0954183489084244,0
"46","Comoros",1.14765250682831,0
"47","Colombia",0.987007975578308,0
"48","Northern Mariana Islands",22.2431602478027,0
"49","Costa Rica",3.96893262863159,0
"50","Central African Republic",0.00667676515877247,0
"51","Cuba",2.67338061332703,0
"52","Cape Verde",2.17451143264771,0
"53","Cook Islands",3.23046159744263,0
"54","Cyprus",10.435622215271,0
"55","Denmark",8.26058769226074,0
"56","Djibouti",0.142063573002815,0
"57","Dominica",2.9561972618103,0
"58","Jarvis Island",0,0
"59","Dominican Republic",3.64577412605286,0
"60","Ecuador",2.11150789260864,0
"61","Egypt",1.98329246044159,0
"62","Ireland",6.84020900726318,0
"63","Equatorial Guinea",0.172405779361725,0
"64","Estonia",2.11594772338867,0
"65","Eritrea",0.0739370658993721,0
"66","El Salvador",6.52228879928589,0
"67","Ethiopia",0.0520377457141876,0
"68","Czech Republic",9.02351474761963,0
"69","French Guiana",0.151345923542976,0
"70","Finland",4.21745300292969,0
"71","Fiji",0.779995441436768,0
"72","Falkland Islands (Islas Malvinas)",0.102175191044807,0
"73","Federated States of Micronesia",2.45798516273499,0
"74","Faroe Islands",2.7127411365509,0
"75","French Polynesia",4.06971311569214,0
"76","Baker Island",0,0
"77","France",8.75756454467773,0
"78","French Southern & Antarctic Lands",0.231856793165207,0
"79","Gambia, The",0.335154801607132,0
"80","Gabon",0.332344442605972,0
"81","Georgia",0.697216689586639,0
"82","Ghana",0.54157692193985,0
"83","Gibraltar",51.5478668212891,0
"84","Grenada",8.35684108734131,0
"85","Guernsey",28.7258949279785,0
"86","Greenland",0.00344767537899315,0
"87","Germany",10.6999702453613,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",17.2894725799561,0
"90","Guam",26.9911346435547,0
"91","Greece",6.03517246246338,0
"92","Guatemala",2.09798049926758,0
"93","Guinea",0.0605536587536335,0
"94","Guyana",0.0711182579398155,0
"95","Gaza Strip",39.1313247680664,0
"96","Haiti",0.338798344135284,0
"97","Heard Island & McDonald Islands",2.1310133934021,0
"98","Honduras",1.38226234912872,0
"99","Howland Island",0,0
"100","Croatia",5.41995811462402,0
"101","Hungary",5.1063494682312,0
"102","Iceland",0.549954652786255,0
"103","Indonesia",0.98709774017334,0
"104","Man, Isle of",9.60286617279053,0
"105","India",3.48236298561096,0
"106","British Indian Ocean Territory",13.3817796707153,0
"107","Iran",2.63868522644043,0
"108","Israel",18.528507232666,0
"109","Italy",14.487624168396,0
"110","Ivory Coast",0.513059437274933,0
"111","Iraq",2.14863157272339,0
"112","Japan",12.8791103363037,0
"113","Jersey",21.6750373840332,0
"114","Jamaica",9.50240039825439,0
"116","Jordan",2.32645797729492,0
"117","Johnston Atoll",5.85848379135132,0
"118","Juan De Nova Island",0,0
"119","Kenya",0.157688140869141,0
"120","Kyrgyzstan",0.538589119911194,0
"121","North Korea",0.205166086554527,0
"122","Kiribati",0.173675775527954,0
"123","South Korea",16.9701442718506,0
"124","Christmas Island",3.44581699371338,0
"125","Kuwait",16.6980037689209,0
"126","Kazakhstan",0.36214092373848,0
"127","Laos",0.0907064154744148,0
"128","Lebanon",19.2308807373047,0
"129","Latvia",1.06820678710938,0
"130","Lithuania",2.11397552490234,0
"131","Liberia",0.0378888957202435,0
"132","Slovakia",6.28943729400635,0
"133","Liechtenstein",17.3117275238037,0
"134","Lesotho",0.343488156795502,0
"135","Luxembourg",17.1187858581543,0
"136","Libya",0.50479918718338,0
"137","Madagascar",0.030038857832551,0
"138","Martinique",25.4603996276855,0
"139","Macau",62.323917388916,0
"140","Moldova",2.29719758033752,0
"141","Mayotte",5.23082399368286,0
"142","Mongolia",0.022777795791626,0
"143","Montserrat",2.63340163230896,0
"144","Malawi",0.268885999917984,0
"145","Macedonia",3.36541986465454,0
"146","Mali",0.0228985026478767,0
"147","Monaco",56.7673759460449,0
"148","Morocco",1.18285882472992,0
"149","Mauritius",14.501558303833,0
"150","Midway Islands",1.55459201335907,0
"151","Mauritania",0.0148298610001802,0
"152","Malta",47.5865898132324,0
"153","Oman",1.70701098442078,0
"154","Maldives",4.36322784423828,0
"155","Montenegro",1.75338196754456,0
"156","Mexico",2.27157950401306,0
"157","Malaysia",2.8998327255249,0
"158","Mozambique",0.0564101450145245,0
"159","New Caledonia",0.71000736951828,0
"160","Niue",0.476885229349136,0
"161","Norfolk Island",4.51118516921997,0
"162","Niger",0.0167234782129526,0
"163","Vanuatu",0.296262145042419,0
"164","Nigeria",1.17153906822205,0
"165","Netherlands",21.2860088348389,0
"166","Norway",2.62439799308777,0
"167","Nepal",0.428388983011246,0
"168","Nauru",7.45626974105835,0
"169","Suriname",0.176250770688057,0
"170","Netherlands Antilles",15.5231552124023,0
"171","Nicaragua",0.654602408409119,0
"172","New Zealand",0.924413621425629,0
"173","Paraguay",0.347967475652695,0
"174","Pitcairn Islands",0,0
"175","Peru",0.32821387052536,0
"176","Paracel Islands",0,0
"177","Spratly Islands",0,0
"178","Pakistan",2.79226446151733,0
"179","Poland",7.19091463088989,0
"180","Panama",1.3811262845993,0
"181","Portugal",9.99868011474609,0
"182","Papua New Guinea",0.0875645577907562,0
"183","Pacific Islands (Palau)",1.64205121994019,0
"184","Guinea-Bissau",0.0247837509959936,0
"185","Qatar",13.4661521911621,0
"186","Reunion",13.2125577926636,0
"187","Marshall Islands",1.1703976392746,0
"188","Romania",3.35373282432556,0
"189","Philippines",1.59700179100037,0
"190","Puerto Rico",29.8812866210938,0
"191","Russia",0.878871381282806,0
"192","Rwanda",0.181436032056808,0
"193","Saudi Arabia",1.36985182762146,0
"194","St. Pierre and Miquelon",0.951906085014343,0
"195","St. Kitts and Nevis",12.2944450378418,0
"196","Seychelles",7.64883375167847,0
"197","South Africa",1.41599988937378,0
"198","Senegal",0.233884319663048,0
"199","St. Helena",1.61308932304382,0
"200","Slovenia",6.59908580780029,0
"201","Sierra Leone",0.0537346936762333,0
"202","San Marino",44.8260612487793,0
"203","Singapore",61.8590812683105,0
"204","Somalia",0.0122793344780803,0
"205","Spain",7.03984403610229,0
"206","Serbia",4.67308282852173,0
"207","St. Lucia",11.7396411895752,0
"208","Sudan",0.0800542831420898,0
"210","Sweden",3.47477698326111,0
"211","South Georgia and the South Sandwich Is",0.554553091526031,0
"212","Syria",3.82187938690186,0
"213","Switzerland",10.2134141921997,0
"214","United Arab Emirates",9.19199848175049,0
"215","Trinidad and Tobago",14.0489368438721,0
"216","Thailand",2.84741616249084,0
"217","Tajikistan",0.881853103637695,0
"218","Turks and Caicos Islands",1.43441939353943,0
"219","Tokelau",0,0
"220","Tonga",3.4779942035675,0
"221","Togo",0.242618933320045,0
"222","Sao Tome and Principe",1.68251347541809,0
"223","Tunisia",2.85252046585083,0
"224","Turkey",2.33097577095032,0
"225","Tuvalu",1.91551291942596,0
"226","Taiwan",16.305383682251,0
"227","Turkmenistan",0.728840708732605,0
"228","Tanzania, United Republic of",0.068973571062088,0
"229","Uganda",0.109783105552197,0
"230","United Kingdom",13.00062084198,0
"231","Ukraine",2.46467065811157,0
"232","United States",4.53984594345093,0
"233","Burkina Faso",0.0863422006368637,0
"234","Uruguay",0.733168423175812,0
"235","Uzbekistan",1.73623383045197,0
"236","St. Vincent and the Grenadines",6.92843151092529,0
"237","Venezuela",1.73123264312744,0
"238","British Virgin Islands",16.9533233642578,0
