"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",32.4361457824707,0
"1","Antigua and Barbuda",8.47256565093994,0
"2","Afghanistan",0.0211490094661713,0
"3","Algeria",0.382570415735245,0
"4","Azerbaijan",1.42739272117615,0
"5","Albania",0.73066383600235,0
"6","Armenia",0.881276547908783,0
"7","Andorra",15.0628547668457,0
"8","Angola",0.031633984297514,0
"9","American Samoa",9.27231693267822,0
"10","Argentina",0.497602552175522,0
"11","Australia",0.151617124676704,0
"12","Austria",4.7001485824585,0
"13","Anguilla",12.9217472076416,0
"14","Antarctica",0.00641567399725318,0
"15","Bahrain",38.8746452331543,0
"16","Barbados",21.908805847168,0
"17","Botswana",0.0485557019710541,0
"18","Bermuda",38.0909385681152,0
"19","Belgium",24.477575302124,0
"20","Bahamas, The",1.47302603721619,0
"21","Bangladesh",1.57338201999664,0
"22","Belize",0.357501417398453,0
"23","Bosnia and Herzegovina",1.84941971302032,0
"24","Bolivia",0.133924722671509,0
"25","Myanmar (Burma)",0.13982205092907,0
"26","Benin",0.139222905039787,0
"27","Byelarus",1.84178352355957,0
"28","Solomon Islands",0.0389728248119354,0
"29","Brazil",0.568820059299469,0
"30","Bhutan",0.0488023720681667,0
"31","Bulgaria",1.89895629882812,0
"32","Bouvet Island",0.0698448568582535,0
"33","Brunei",6.3792519569397,0
"34","Burundi",0.102487005293369,0
"35","Canada",0.766404151916504,0.0500814691185951
"36","Cambodia",0.0493031516671181,0
"37","Chad",0.00331120169721544,6.96162715030368e-06
"38","Sri Lanka",2.25473761558533,0
"39","Congo",0.0355083532631397,0
"40","Zaire",0.0194135438650846,0
"41","China",0.837065815925598,0
"42","Chile",0.434614181518555,0
"43","Cayman Islands",17.7088813781738,0
"44","Cocos (Keeling) Islands",0.152805849909782,0
"45","Cameroon",0.0640436112880707,0
"46","Comoros",0.365003168582916,0
"47","Colombia",0.834694385528564,0.000106537889223546
"48","Northern Mariana Islands",20.4080791473389,0
"49","Costa Rica",2.53733158111572,0
"50","Central African Republic",0.00543207908049226,0
"51","Cuba",1.07657968997955,0
"52","Cape Verde",0.918211042881012,0
"53","Cook Islands",2.23563814163208,0
"54","Cyprus",7.70796155929565,0
"55","Denmark",6.73263359069824,0
"56","Djibouti",0.071750208735466,0
"57","Dominica",1.22892272472382,0
"58","Jarvis Island",0,0
"59","Dominican Republic",2.47413039207458,0
"60","Ecuador",1.306321144104,0
"61","Egypt",1.24766933917999,0
"62","Ireland",4.22787523269653,0
"63","Equatorial Guinea",0.185261011123657,0
"64","Estonia",2.88079953193665,0
"65","Eritrea",0.0448144637048244,0
"66","El Salvador",3.78898310661316,0
"67","Ethiopia",0.0228102318942547,0
"68","Czech Republic",7.32134819030762,0
"69","French Guiana",0.107256308197975,0
"70","Finland",4.48824405670166,0.113691315054893
"71","Fiji",0.966914892196655,0
"72","Falkland Islands (Islas Malvinas)",0.114703647792339,0
"73","Federated States of Micronesia",2.01462745666504,0
"74","Faroe Islands",1.55807244777679,0
"75","French Polynesia",2.43202209472656,0
"76","Baker Island",0,0
"77","France",7.82756376266479,0
"78","French Southern & Antarctic Lands",0.187296122312546,0
"79","Gambia, The",0.227845206856728,0
"80","Gabon",0.188950464129448,0
"81","Georgia",0.320024579763412,0
"82","Ghana",0.423789888620377,0
"83","Gibraltar",51.6282958984375,0
"84","Grenada",5.30778837203979,0
"85","Guernsey",36.5556793212891,0
"86","Greenland",0.0086878789588809,0.414490163326263
"87","Germany",10.0131187438965,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",13.7050180435181,0
"90","Guam",26.8441944122314,0
"91","Greece",3.66571092605591,0
"92","Guatemala",0.959073066711426,0
"93","Guinea",0.0240224059671164,0
"94","Guyana",0.0649262219667435,0
"95","Gaza Strip",35.0235824584961,0
"96","Haiti",0.315789729356766,0
"97","Heard Island & McDonald Islands",0.704809725284576,0
"98","Honduras",0.660431027412415,0
"99","Howland Island",0,0
"100","Croatia",3.86981344223022,0
"101","Hungary",4.48605394363403,0
"102","Iceland",0.00759309204295278,0.346680790185928
"103","Indonesia",0.759970188140869,2.25230223804829e-06
"104","Man, Isle of",7.49627828598022,0
"105","India",2.28320717811584,0
"106","British Indian Ocean Territory",8.91803550720215,0
"107","Iran",1.59017527103424,0.000310409581288695
"108","Israel",16.2946796417236,0
"109","Italy",11.0024385452271,0
"110","Ivory Coast",0.288931518793106,0
"111","Iraq",1.17689037322998,0
"112","Japan",11.4154424667358,0
"113","Jersey",24.7645149230957,0
"114","Jamaica",7.42875242233276,0
"116","Jordan",1.74764060974121,0
"117","Johnston Atoll",41.7432441711426,0
"118","Juan De Nova Island",0,0
"119","Kenya",0.115105181932449,0
"120","Kyrgyzstan",0.601562857627869,0
"121","North Korea",0.126038640737534,0
"122","Kiribati",0.0478027574717999,0
"123","South Korea",14.1801786422729,0
"124","Christmas Island",2.87224698066711,0
"125","Kuwait",13.8051166534424,0
"126","Kazakhstan",0.241951435804367,0
"127","Laos",0.0604234077036381,0
"128","Lebanon",14.1242752075195,0
"129","Latvia",1.30236339569092,0
"130","Lithuania",1.95072090625763,0
"131","Liberia",0.00996128190308809,0
"132","Slovakia",5.70189189910889,0
"133","Liechtenstein",11.5028810501099,0
"134","Lesotho",0.194050699472427,0
"135","Luxembourg",16.6241607666016,0
"136","Libya",0.312112480401993,0
"137","Madagascar",0.0197333190590143,0
"138","Martinique",17.9025764465332,0
"139","Macau",62.860523223877,0
"140","Moldova",2.39109659194946,0
"141","Mayotte",3.1378173828125,0
"142","Mongolia",0.0141579443588853,0
"143","Montserrat",2.59738850593567,0
"144","Malawi",0.16540889441967,0
"145","Macedonia",2.27110695838928,0
"146","Mali",0.0112413810566068,0
"147","Monaco",58.8967590332031,0
"148","Morocco",0.628526270389557,0
"149","Mauritius",10.2845897674561,0
"150","Midway Islands",6.02118253707886,0
"151","Mauritania",0.0105408653616905,0
