"","CNTRY_NAME","mean_lights_weighted","mean_cvg_weighted"
"0","Aruba",36.4471244812012,0
"1","Antigua and Barbuda",15.4991722106934,0
"2","Afghanistan",0.190330237150192,0
"3","Algeria",0.864460706710815,0
"4","Azerbaijan",3.42107844352722,0
"5","Albania",3.63903999328613,0
"6","Armenia",3.12905883789062,0
"7","Andorra",22.1084823608398,0
"8","Angola",0.191557332873344,0
"9","American Samoa",16.8141117095947,0
"10","Argentina",1.0475949048996,0
"11","Australia",0.234510764479637,0
"12","Austria",9.28425979614258,0
"13","Anguilla",26.205738067627,0
"14","Antarctica",0.0100239515304565,0.00325254793278873
"15","Bahrain",52.4249038696289,0
"16","Barbados",33.7501411437988,0
"17","Botswana",0.136651396751404,0
"18","Bermuda",39.6733665466309,0
"19","Belgium",30.5834827423096,0
"20","Bahamas, The",2.20212888717651,0
"21","Bangladesh",2.83337998390198,0
"22","Belize",1.32575559616089,0
"23","Bosnia and Herzegovina",4.39759063720703,0
"24","Bolivia",0.26279228925705,0
"25","Myanmar (Burma)",0.501925766468048,0
"26","Benin",0.370017498731613,0
"27","Byelarus",3.38718843460083,0
"28","Solomon Islands",0.0424701385200024,0
"29","Brazil",1.16433227062225,0
"30","Bhutan",0.339054852724075,0
"31","Bulgaria",4.12633943557739,0
"32","Bouvet Island",0,0
"33","Brunei",8.46100902557373,0
"34","Burundi",0.252214938402176,0
"35","Canada",1.06724274158478,0
"36","Cambodia",0.477569907903671,0
"37","Chad",0.0265873651951551,0
"38","Sri Lanka",5.40425539016724,0
"39","Congo",0.242275029420853,0
"40","Zaire",0.0446671843528748,0
"41","China",2.73608899116516,0
"42","Chile",1.03230452537537,0
"43","Cayman Islands",25.8588638305664,0
"44","Cocos (Keeling) Islands",0.745441734790802,0
"45","Cameroon",0.134723544120789,0
"46","Comoros",0.718410074710846,0
"47","Colombia",1.26840174198151,0
"48","Northern Mariana Islands",15.8951587677002,0
"49","Costa Rica",5.50416803359985,0
"50","Central African Republic",0.00657954253256321,0
"51","Cuba",2.70296835899353,0
"52","Cape Verde",2.92774534225464,0
"53","Cook Islands",2.37292671203613,0
"54","Cyprus",14.520694732666,0
"55","Denmark",10.1453304290771,0
"56","Djibouti",0.257103770971298,0
"57","Dominica",3.53157162666321,0
"58","Jarvis Island",0,0
"59","Dominican Republic",4.67547416687012,0
"60","Ecuador",3.15043926239014,0
"61","Egypt",2.53184175491333,0
"62","Ireland",7.66237545013428,0
"63","Equatorial Guinea",0.766859412193298,0
"64","Estonia",4.26199340820312,0
"65","Eritrea",0.0611839443445206,0
"66","El Salvador",5.9402642250061,0
"67","Ethiopia",0.0902896746993065,0
"68","Czech Republic",11.3042373657227,0
"69","French Guiana",0.190106049180031,0
"70","Finland",6.82304334640503,0
"71","Fiji",0.72624146938324,0
"72","Falkland Islands (Islas Malvinas)",0.102813608944416,0
"73","Federated States of Micronesia",1.68938052654266,0
"74","Faroe Islands",4.64590263366699,0
"75","French Polynesia",4.15166664123535,0
"76","Baker Island",0,0
"77","France",11.2666778564453,0
"78","French Southern & Antarctic Lands",0.0033740799408406,0
"79","Gambia, The",0.76147872209549,0
"80","Gabon",0.286907196044922,0
"81","Georgia",2.04400086402893,0
"82","Ghana",0.962354063987732,0
"83","Gibraltar",54.1749382019043,0
"84","Grenada",14.1035194396973,0
"85","Guernsey",26.9064426422119,0
"86","Greenland",0.00658236350864172,0
"87","Germany",13.6258163452148,0
"88","Glorioso Islands",0,0
"89","Guadeloupe",21.765811920166,0
"90","Guam",30.6762828826904,0
"91","Greece",7.17187118530273,0
"92","Guatemala",2.61886739730835,0
"93","Guinea",0.0869709998369217,0
"94","Guyana",0.105376489460468,0
"95","Gaza Strip",36.5129699707031,0
"96","Haiti",0.957393825054169,0
"97","Heard Island & McDonald Islands",1.50031292438507,0
"98","Honduras",1.90676736831665,0
"99","Howland Island",0,0
"100","Croatia",8.96957015991211,0
"101","Hungary",5.75964879989624,0
"102","Iceland",0.924861490726471,0
"103","Indonesia",1.37894988059998,0
"104","Man, Isle of",10.5903406143188,0
"105","India",5.13667488098145,0
"106","British Indian Ocean Territory",7.06864786148071,0
"107","Iran",3.31092119216919,0
"108","Israel",22.8577938079834,0
"109","Italy",18.5766849517822,0
"110","Ivory Coast",0.66168749332428,0
"111","Iraq",3.93898868560791,0
"112","Japan",14.1608514785767,0
"113","Jersey",24.7922439575195,0
"114","Jamaica",9.78407382965088,0
"116","Jordan",4.02706098556519,0
"117","Johnston Atoll",0,0
"118","Juan De Nova Island",0,0
"119","Kenya",0.26607882976532,0
"120","Kyrgyzstan",0.924303293228149,0
"121","North Korea",0.346907585859299,0
"122","Kiribati",0.250762909650803,0
"123","South Korea",21.9863510131836,0
"124","Christmas Island",4.022545337677,0
"125","Kuwait",19.6844520568848,0
"126","Kazakhstan",0.59313976764679,0
"127","Laos",0.349824696779251,0
"128","Lebanon",18.1171073913574,0
"129","Latvia",2.27604031562805,0
"130","Lithuania",3.20939469337463,0
"131","Liberia",0.124445572495461,0
"132","Slovakia",8.09410858154297,0
"133","Liechtenstein",26.4881591796875,0
"134","Lesotho",0.543245136737823,0
"135","Luxembourg",23.9041690826416,0
"136","Libya",0.56464409828186,0
"137","Madagascar",0.0399524942040443,0
"138","Martinique",30.5979690551758,0
"139","Macau",62.9987258911133,0
"140","Moldova",3.21409368515015,0
"141","Mayotte",12.7931461334229,0
"142","Mongolia",0.0612593255937099,0
"143","Montserrat",2.72804093360901,0
